amt,city_pop,dob,is_fraud,amt_z,cat_amt_z,hour_perc,distance,dist_z,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M
265.37,69,1991,1,0.8922505104125379,4.02215772639636,0.2980821917808219,64.84757090675626,-0.33188385299670614,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.33,69,1991,1,-0.18095606023163113,-0.5396057342003071,0.2980821917808219,40.27385604429798,-1.1906901639824847,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301.59,69,1991,1,1.0508839661288771,4.70024627461281,0.22082191780821916,47.330356444748354,-0.9440784037622713,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.18,718,1985,1,-0.3630035839275774,-3.1044859931422697,0.20808588396528094,113.30557522060114,1.258899842343228,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333.78,718,1985,1,2.215611174084233,9.823823449248676,0.20808588396528094,109.69243740166544,1.1339243047587966,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890.74,69,1991,1,3.6311959604767883,2.349923464495495,0.22082191780821916,90.99943211069983,0.5820757811765743,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.62,718,1985,1,-0.3594865644188199,-3.0764436569227582,0.20808588396528094,86.04782449138702,0.3160761191868797,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.34,69,1991,1,-0.2247094622914387,-3.2018406526053322,0.14794520547945206,108.94916686397654,1.209386123667164,0,1,0,0,0,0,0,0,0,0,0,0,0,0
970.96,69,1991,1,3.982537092933021,4.924752448858188,0.14794520547945206,118.2150207609418,1.5332107406583404,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929.38,718,1985,1,6.976376672757,3.281685903032103,0.29214253083599817,87.38641641393451,0.36237693955686734,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.48,69,1991,1,-0.17591938231683849,-0.5167471701889872,0.2980821917808219,61.33833629914432,-0.4545251729849591,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.5,718,1985,1,-0.2645270376823651,-0.5411244666546986,0.29214253083599817,86.11921920229534,0.31854560494236106,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539.05,718,1985,1,3.8563807071812084,8.302882713894254,0.29214253083599817,83.69748349414485,0.23477971026008354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.87,69,1991,1,-0.18297073139754821,-0.548749159804835,0.2980821917808219,53.919565306678365,-0.7137976266513572,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.16,217,1990,1,-0.18798081699643399,-0.5250340923101483,0.2852441031267142,64.32460862640696,-0.5723446281131359,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.99,69,1991,1,-0.18682488493234606,-0.5662409305265408,0.2980821917808219,25.717161498742644,-1.6994199678719966,0,0,0,0,0,0,1,0,0,0,0,0,0,0
968.96,217,1990,1,4.557172511106715,3.030121922133085,0.22024136039495337,109.91214850946722,0.9905440859636386,0,0,0,0,0,0,0,0,0,0,0,1,0,0
882.67,718,1985,1,6.603013078997757,3.1058126332838882,0.20808588396528094,90.98670830755178,0.48690814689349404,0,0,0,0,0,0,0,0,0,0,0,1,0,0
283.75,718,1985,1,1.8157100694861834,4.393310233913819,0.20808588396528094,18.92241587269763,-2.0057378962459564,0,0,0,0,0,1,0,0,0,0,0,0,0,0
797.69,217,1990,1,3.698804946146611,4.650525231020722,0.22024136039495337,113.54942436008551,1.115241698326522,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1018.93,718,1985,1,7.69217007505073,3.4865933452207494,0.20808588396528094,60.219853563270476,-0.5772926680594493,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1001.09,718,1985,1,7.549570920422923,3.4212222859405617,0.20808588396528094,114.37280210538347,1.2958143638295736,0,0,0,0,0,0,0,0,0,0,1,0,0,0
352.73,217,1990,1,1.4687633060190475,10.366209152205764,0.14207350521119033,75.06472039891825,-0.20413876483911605,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129.24,718,1985,1,0.5806766960813327,2.0576472952102165,0.3442211055276382,101.87912258586475,0.8636680155290852,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261.05,217,1990,1,1.009283313285105,4.096166186313055,0.2852441031267142,49.16955595147501,-1.0919089838043596,0,0,0,0,0,1,0,0,0,0,0,0,0,0
959.67,217,1990,1,4.510613074670214,2.998899938074465,0.2852441031267142,127.48055654019718,1.5928460901068033,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.81,217,1990,1,-0.19474672003080162,-0.6612885469966626,0.22024136039495337,100.64507115343484,0.6728386197469526,0,0,0,0,1,0,0,0,0,0,0,0,0,0
136.14,217,1990,1,0.3832618703052102,1.6312281181517234,0.22024136039495337,76.49484788548612,-0.15510935649241886,1,0,0,0,0,0,0,0,0,0,0,0,0,0
875.26,372,1995,1,6.075413471076636,3.861325168047888,0.21559213534522176,71.00784789224447,-0.09160053967606364,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.37,372,1995,1,-0.2756942863409601,-0.4258345374327157,0.3481938728852309,102.082099097325,0.9850111665260621,0,0,0,0,0,0,0,0,0,1,0,0,0,0
995.42,372,1995,1,6.970193698458007,3.1316754645344225,0.28737997256515774,71.20537758413167,-0.08475684206916889,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.52,372,1995,1,-0.28947044663270066,-0.5703935818141016,0.21559213534522176,85.80307042377456,0.42100102449956656,0,0,0,0,1,0,0,0,0,0,0,0,0,0
902.67,372,1995,1,6.279524040588314,2.815128740931546,0.21559213534522176,45.17311505386559,-0.9866816670325836,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.22,372,1995,1,-0.37361672300927773,-0.13986368169588223,0.21559213534522176,63.14141079528628,-0.364144460647623,0,0,0,0,0,0,0,0,0,0,0,0,1,0
671.97,372,1995,1,4.561599619342622,4.57367090621236,0.21559213534522176,78.26527096328154,0.15984322267153625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658.74,372,1995,1,4.463081456823851,1.9826193901126816,0.28737997256515774,67.45387051489868,-0.21473314946208566,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.91,372,1995,1,-0.36103201441844457,-0.1356011169803226,0.21559213534522176,99.32105008685168,0.8893506897391795,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.03,372,1995,1,-0.3005658405973997,-0.5614701691308481,0.21559213534522176,85.9710291868121,0.4268201951451295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
398.84,21134,1984,1,2.7365758902353514,3.9896552408358525,0.2137760702524698,83.68833615220704,0.22400624853622977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,21134,1984,1,-0.6754096269030153,-0.6951891525575465,0.2137760702524698,54.07099006487168,-0.7971012494541064,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.88,21134,1984,1,-0.6520613448431368,-3.8406659020798233,0.2137760702524698,45.425055629347106,-1.0951842867800639,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.1,21134,1984,1,-0.6588567403680269,-0.6762685112627015,0.2137760702524698,66.54541473791215,-0.36702461364763084,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.49,21134,1984,1,-0.6728831336950434,-0.6923012652020176,0.15010976948408342,67.45466101313271,-0.33567682892682155,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207.35,21134,1984,1,1.0683062888748525,2.7203335804846853,0.2856750823271131,86.90434391165714,0.33488349010561574,0,0,0,0,0,1,0,0,0,0,0,0,0,0
351.52,21134,1984,1,2.3243218950586906,6.801814539494903,0.15010976948408342,57.63418435848419,-0.6742541719585327,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289.6,165556,1997,1,1.3666696107448528,4.957826847044526,0.18019747668678004,102.76215148886942,0.8810089309056539,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319.5,165556,1997,1,1.5375938499403392,5.652039861998692,0.18019747668678004,115.38529062773539,1.3185156224789982,0,0,0,1,0,0,0,0,0,0,0,0,0,0
746.95,165556,1997,1,3.98112448686712,5.588574553109976,0.18019747668678004,58.42378002964476,-0.6557192944173919,0,0,0,0,0,0,0,1,0,0,0,0,0,0
317.85,165556,1997,1,1.5281615758710232,5.613730448129984,0.18019747668678004,48.31601271739957,-1.0060454523821585,0,0,0,1,0,0,0,0,0,0,0,0,0,0
746.54,165556,1997,1,3.9787807096741377,5.58530851831343,0.18019747668678004,95.41552890672804,0.6263815751590666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738.78,165556,1997,1,3.9344204388996573,5.523492835334918,0.18019747668678004,112.44603641937468,1.2166437053396575,0,0,0,0,0,0,0,1,0,0,0,0,0,0
304.89,165556,1997,1,1.454075350453849,5.3128274155612205,0.18019747668678004,107.44891311271408,1.0434478892094443,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497.01,165556,1997,1,2.5523350439065875,7.754419521498275,0.33955019199122327,65.02522151965283,-0.4269192476036873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.8,165556,1997,1,-0.20994929126568884,-3.188283860152858,0.18019747668678004,95.63506088852733,0.6339903569363208,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.83,165556,1997,1,-0.22121085485147843,-3.3266700264284217,0.18019747668678004,113.15979074445966,1.2413817906866393,0,1,0,0,0,0,0,0,0,0,0,0,0,0
867.53,165556,1997,1,4.670423642793265,6.549107420835358,0.18019747668678004,61.88262489859988,-0.5358388305617158,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263.34,165556,1997,1,1.2165535397992513,4.348126720867387,0.18019747668678004,66.82397227130603,-0.36457615832426754,0,0,0,1,0,0,0,0,0,0,0,0,0,0
945.96,165556,1997,1,5.118771070221427,5.205592882880768,0.33955019199122327,89.15970137783434,0.40956019854976006,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761.0,27971,1984,1,4.6706194461681685,4.293077975749043,0.21712874004940982,74.5940990954778,-0.04985425357714363,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331.29,27971,1984,1,1.6654712608919646,6.030002920413812,0.21712874004940982,81.98603482359911,0.20640282651750036,0,0,0,1,0,0,0,0,0,0,0,0,0,0
907.71,27971,1984,1,5.696626032614544,2.6805886055464234,0.1526214658248696,119.6173769659735,1.5109728623149121,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.69,27971,1984,1,-0.6045971595326383,-0.7228019023035567,0.21712874004940982,47.230622780519894,-0.9984670120774412,0,0,0,0,0,0,0,0,1,0,0,0,0,0
817.88,27971,1984,1,5.06840592723333,4.6598979964536555,0.21712874004940982,56.54345498925682,-0.6756179943102355,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.92,27971,1984,1,-0.5750149370483619,-3.7064986165552933,0.21712874004940982,80.31724000820937,0.14855052606499858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
762.15,27971,1984,1,4.678661894361293,2.1780395515007798,0.21712874004940982,76.58667401887982,0.019222568857645547,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.82,27971,1984,1,0.08166844150330214,1.186260894817943,0.21712874004940982,38.529644021315185,-1.3001048364320098,1,0,0,0,0,0,0,0,0,0,0,0,0,0
969.32,27971,1984,1,6.127491452769688,2.893298465533728,0.21712874004940982,84.98861584176007,0.3104936455886617,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1158.25,27971,1984,1,7.448760789401913,4.825052417218351,0.21712874004940982,65.22653071479829,-0.3746008164683151,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.27,27971,1984,1,-0.5236132029444778,-0.6990998388534494,0.2909689816085644,1.4526391606343803,-2.5854575983759727,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.85,27971,1984,1,-0.5125635784704454,-0.8426211497236871,0.2909689816085644,84.38545378197735,0.2895837575770849,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254.4,27971,1984,1,1.1277461812664322,3.8318224158524665,0.2909689816085644,61.28362223729662,-0.5112900749640451,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227.13,27971,1984,1,0.9370352575912048,3.2904949332767504,0.21712874004940982,99.5314747967569,0.814652597872043,0,0,0,0,0,1,0,0,0,0,0,0,0,0
906.41,5875,1992,1,3.097171717119791,3.5654560162158115,0.20114285714285715,82.71835869396156,0.15385210940754218,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.57,5875,1992,1,-0.3169054186547671,-3.881000566352708,0.20114285714285715,80.55006689307227,0.08200690645354512,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207.48,5875,1992,1,0.43352538238712457,2.898990459272729,0.20114285714285715,40.01230898862954,-1.2611902788838671,0,0,0,0,0,1,0,0,0,0,0,0,0,0
315.37,895,1999,1,2.8774660001606187,5.101053185933684,0.17142073505211192,111.28105389998981,1.372171532701201,0,0,0,1,0,0,0,0,0,0,0,0,0,1
359.25,895,1999,1,3.400885802783667,6.003281991918361,0.17142073505211192,109.0659760472167,1.2938512142216299,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.33,895,1999,1,-0.7969696425012732,-3.262828706057237,0.17142073505211192,47.4036699698831,-0.8863933510497295,0,1,0,0,0,0,0,0,0,0,0,0,0,1
825.45,895,1999,1,8.961922994735927,9.593297269221038,0.09928688974218322,85.08616312502777,0.4459773650947875,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1371.81,895,1999,1,15.479143672974956,12.417434598886604,0.3315962698848053,64.69340641504694,-0.27506600509762597,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1059.96,895,1999,1,11.759260686466352,6.025354879793186,0.3315962698848053,23.116874041644174,-1.7451214492818807,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1088.07,895,1999,1,12.0945690422488,6.201135585109382,0.3315962698848053,97.75272042435749,0.893839186511702,0,0,0,0,0,0,0,0,0,0,1,0,0,1
807.23,895,1999,1,8.74458687796765,4.444954394038566,0.3315962698848053,114.46623263795658,1.4847925012416987,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1133.39,895,1999,1,12.635165793727301,9.981005134141894,0.17142073505211192,76.15786146832897,0.13029210448017894,0,0,0,0,0,0,0,0,0,0,0,1,0,1
313.72,895,1999,1,2.8577840795970815,5.067127079965711,0.17142073505211192,62.33758506906883,-0.35836270632507267,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11.73,895,1999,1,-0.7444845209985061,-2.9879388111576186,0.17142073505211192,97.79928899690142,0.8954857496012176,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.94,895,1999,1,-0.7658364227007682,-1.0474387422268865,0.17142073505211192,110.59223948829656,1.3478165584371609,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.27,895,1999,1,-0.7738284752932351,-1.080753281197463,0.17142073505211192,50.391171123522106,-0.7807618304608871,0,0,1,0,0,0,0,0,0,0,0,0,0,1
294.39,895,1999,1,2.6272073980860617,4.669677608231804,0.09928688974218322,65.41870946730346,-0.24942087213951408,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19.77,895,1999,1,-0.6485798898889049,-0.3537812743324471,0.3315962698848053,59.88327945352019,-0.44514159638318984,0,0,0,0,0,0,0,0,0,1,0,0,0,1
119.03,18128,1990,1,0.33837222671827333,1.6611750534290874,0.2125171939477304,74.27037852724081,-0.2198749785543355,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347.91,18128,1990,1,2.495581871008202,7.036457967473602,0.2125171939477304,63.71195510925759,-0.5697853902749087,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1101.16,18128,1990,1,9.595014606770997,5.838826229206779,0.1448876662081614,82.45493311186422,0.051364462324434805,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.8,18128,1990,1,-0.5968773058004684,-0.6850934458697405,0.3023842274186153,109.05830690585515,0.933011002617262,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.34,18128,1990,1,-0.6106379055936494,-0.7671618645119123,0.3023842274186153,126.73518399639266,1.518829840887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.31,18128,1990,1,-0.6109206576441942,-0.7119962929020066,0.3023842274186153,63.1825415559408,-0.5873303690163384,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.28,18128,1990,1,-0.5923532729917512,-0.725917605911481,0.3023842274186153,104.30538837003805,0.775497364841616,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.48,18128,1990,1,-0.6093183960244403,-0.7641854747160048,0.2125171939477304,97.69734926403848,0.5565042829476132,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.51,18128,1990,1,-0.7032863274888347,-3.8712604593664857,0.2125171939477304,69.44526291202808,-0.3797812566680567,0,1,0,0,0,0,0,0,0,0,0,0,0,0
972.82,18128,1990,1,8.385401334540267,4.8715757097026975,0.1448876662081614,99.21304690780603,0.6067351143491362,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.7,18128,1990,1,-0.5978198126356177,-0.7382483636373831,0.3023842274186153,68.42389593302184,-0.41362977040858045,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294.42,18128,1990,1,1.991434964886792,4.999843441120691,0.3023842274186153,119.02743740513351,1.2633920092699504,0,0,0,0,0,1,0,0,0,0,0,0,0,0
947.12,5895,1975,1,6.084887441508786,2.9282703651276223,0.21140663559089662,98.92779723617942,0.9027160404957444,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1022.82,5895,1975,1,6.621877682492451,3.1931010484373887,0.21140663559089662,58.42485303999161,-0.5433380438518556,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.54,4074,1975,1,0.2244568918899321,1.5943414501412785,0.20791399817017384,66.86465580540485,-0.3921518905215344,1,0,0,0,0,0,0,0,0,0,0,0,0,0
935.2,5895,1975,1,6.000330986125362,2.886569153171844,0.21140663559089662,61.5742224033362,-0.4308978615054994,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.55,5895,1975,1,-0.5588239190997959,-3.3291290859455787,0.21140663559089662,75.0312343062989,0.0495503481637878,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95,4074,1975,1,-0.6383097582863924,-0.7777962676931747,0.20791399817017384,36.62420234503038,-1.4268992165866776,0,0,0,0,0,0,0,0,1,0,0,0,0,0
779.55,5895,1975,1,4.896202439109413,2.628426329504187,0.21140663559089662,90.88104667443906,0.6154273816968074,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.36,4074,1975,1,-0.6045163403338425,-3.727319895634912,0.20791399817017384,108.02164579990244,1.0161300785798935,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.52,5895,1975,1,-0.5803177160638712,-0.7492266753384746,0.21140663559089662,110.01293533496494,1.298482559237232,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.96,4074,1975,1,0.20468659295170552,1.52716147055527,0.1555352241537054,80.85175398558818,0.08644914832598645,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.06,5895,1975,1,-0.4771758652857672,-0.640008522469506,0.3438442555525089,107.95239272451344,1.2249161527216264,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207.26,5895,1975,1,0.8365704045976472,2.9648946744368105,0.28927885933644093,66.34028975217325,-0.2607376103721945,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191.87,5895,1975,1,0.7273989408098193,2.6547216086062373,0.21140663559089662,82.53448800064658,0.31743484066023464,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.47,4074,1975,1,-0.6113363271768741,-0.09683406778527572,0.20791399817017384,54.88601657653973,-0.8020288432004617,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329.94,4074,1975,1,1.8367324332088648,6.217096684920047,0.20791399817017384,72.72070109261188,-0.1917737047184033,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.78,5895,1975,1,-0.5713797014847507,-3.4281200098173774,0.21140663559089662,101.50532223183338,0.9947399815065376,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321.37,5895,1975,1,1.6460282169971958,5.720290716697108,0.21140663559089662,104.73111858850037,1.1099087942782018,0,0,0,1,0,0,0,0,0,0,0,0,0,0
812.57,5895,1975,1,5.1304351703812845,2.7592308916939334,0.21140663559089662,59.69204461907811,-0.49809620785808134,0,0,0,0,0,0,0,0,0,0,0,1,0,0
325.11,5895,1975,1,1.672558514239982,5.898459208895866,0.21140663559089662,84.7939746526605,0.39810403561671237,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.21,4074,1975,1,-0.5213738041013786,-0.7862109831504335,0.34995425434583716,107.98646357525433,1.0149262370790588,0,0,0,0,0,0,1,0,0,0,0,0,0,0
266.28,4074,1975,1,1.3489118012679746,4.158759586617852,0.2865965233302836,70.270931957247,-0.2755982434481983,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377.99,54287,1972,1,2.143398581169451,8.029153525809903,0.19712197350388305,84.45893938441536,0.2324113655788387,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.06,54287,1972,1,-0.5286199401361505,-0.8128524568265381,0.2882594792142531,115.12062944291883,1.2735544782856583,0,0,0,0,0,0,1,0,0,0,0,0,0,0
469.22,54287,1972,1,2.8206642986664927,4.433790780308153,0.19712197350388305,105.70908234668785,0.9539775919346322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.4,54287,1972,1,-0.5335195934689145,-0.8267320603021149,0.19712197350388305,101.99979686525734,0.8280257274194617,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327.84,34496,1970,1,2.03120737514229,6.165500232200383,0.20383561643835615,92.94103780542224,0.5986848407584492,0,0,0,1,0,0,0,0,0,0,0,0,0,0
471.28,34496,1970,1,3.244138782962398,4.844975479943104,0.20383561643835615,105.86573230553647,1.0507568838784707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066.06,34496,1970,1,8.273609939845024,5.316805878409495,0.20383561643835615,53.41563484748055,-0.7838104801314116,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897.25,34496,1970,1,6.846149322485066,5.782077431871999,0.20383561643835615,73.53587861463565,-0.0800569246558609,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.44,34496,1970,1,-0.6611891687082566,-0.11951717422643811,0.3578082191780822,89.62025354377907,0.4825324840502445,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.38,34496,1970,1,-0.5855923562019002,-0.7528097889574467,0.2912328767123288,55.11608803676175,-0.7243330706265666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.82,34496,1970,1,-0.5734156884156415,-0.811800376042858,0.2912328767123288,99.299336929959,0.8210815307515605,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253.44,6469,1979,1,0.970971244366909,3.6423779979361597,0.21635823623486405,99.66507697946847,0.9364266097037872,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.83,6469,1979,1,-0.5160793864722555,-0.7356719765835262,0.21635823623486405,75.21110346268868,0.07887758156348924,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346.51,6469,1979,1,1.5321804500447038,6.565075474182664,0.21635823623486405,97.51871933569313,0.8611583957181111,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248.95,6469,1979,1,0.9438966839984411,3.5572271943143816,0.21635823623486405,22.76094307997843,-1.7604383901796146,0,0,0,0,0,1,0,0,0,0,0,0,0,0
773.55,34153,1995,1,6.614394496177851,3.8903633424847888,0.3285909712722298,73.99028407379133,-0.19895984963270344,0,0,0,0,0,0,0,0,0,0,0,1,0,0
941.18,34153,1995,1,8.141477195596694,3.643137939461254,0.1652530779753762,58.51569234392401,-0.7283813101694183,0,0,0,0,0,0,0,0,0,0,1,0,0,0
306.65,34153,1995,1,2.361009586802094,7.393716178487525,0.1652530779753762,37.43651247336915,-1.4495486526619468,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796.81,34153,1995,1,6.826289405134972,5.614524445178776,0.1652530779753762,113.53430751696915,1.1539323631148568,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.23,34153,1995,1,-0.33932957541071707,-2.9972970304706745,0.1652530779753762,87.02167371622183,0.24687403456617396,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317.62,34153,1995,1,2.4609445460136,7.739932355443257,0.1652530779753762,106.12717620011095,0.9005173232473119,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1003.92,34153,1995,1,8.713028639619472,3.903911113159479,0.3285909712722298,58.37747703103243,-0.73310997468587,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1037.03,34153,1995,1,9.014655485516734,4.041529853694197,0.3285909712722298,24.645862607108544,-1.8871462740802594,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.78,34153,1995,1,-0.3707585279430503,-0.26599402052382115,0.1652530779753762,112.57987462796164,1.1212790134883615,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1080.2,34153,1995,1,9.407927335030017,4.220962080480176,0.1652530779753762,51.70518795863279,-0.961384367154334,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1118.61,34153,1995,1,9.757836339889993,4.380609794884843,0.1652530779753762,74.90411021231904,-0.16769575056104963,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367.28,4575,1991,1,2.2623650608797257,7.5932259860224525,0.21454046639231825,81.21138215665347,0.14889166319534552,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.23,4575,1991,1,-0.6029349692763218,-0.14661944125540483,0.28834019204389577,125.18083198162944,1.6501560299041684,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134.62,4575,1991,1,0.3952856461868088,1.773113426873716,0.21454046639231825,90.44936988210043,0.4643075223319133,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323.89,1312922,1981,1,2.161208360616219,6.014674876713524,0.21644525881814017,93.67032028546184,0.5145274787787841,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.85,1312922,1981,1,-0.5810314738657415,-0.7527878512465175,0.21644525881814017,104.23298752119778,0.8812962709202001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303.93,1595797,1995,1,0.7116323591125803,7.544298882365475,0.15232876712328766,54.242628843608784,-0.8591406642218183,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11.07,1595797,1995,1,-0.13384350948921547,-3.132054895700102,0.15232876712328766,57.80309128211022,-0.7398004080328918,0,1,0,0,0,0,0,0,0,0,0,0,0,1
930.15,1595797,1995,1,2.5195060818327075,5.728012785311111,0.15232876712328766,77.75133853086521,-0.07117126833370933,0,0,0,0,0,0,0,1,0,0,0,0,0,1
327.89,1595797,1995,1,0.780803983136684,8.330056191662887,0.15232876712328766,95.64500198149618,0.5285919414294341,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1124.04,1595797,1995,1,3.079259261383353,3.7789734937482,0.3375342465753425,130.74718898118857,1.705153711618491,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1049.12,1595797,1995,1,2.8629680229907883,3.5123658318527817,0.3375342465753425,114.00688683404654,1.1440490850630658,0,0,0,0,0,0,0,0,0,0,1,0,0,1
713.93,1595797,1995,1,1.8952870273046725,1.6902848647962012,0.15232876712328766,42.06801621696048,-1.2672116423492181,0,0,0,0,0,0,0,0,0,0,0,1,0,1
305.65,7268,1988,1,1.527413077781999,8.55120797216449,0.2073972602739726,94.18747152501827,0.5591227199293034,0,0,0,1,0,0,0,0,0,0,0,0,0,1
778.91,7268,1988,1,4.470607028766632,3.868897960169661,0.2073972602739726,71.31266136116763,-0.21020187470668264,0,0,0,0,0,0,0,1,0,0,0,0,0,1
769.12,7268,1988,1,4.409723225402436,2.200813962198491,0.35753424657534244,51.38225532954279,-0.8805004009624876,0,0,0,0,0,0,0,0,0,0,0,1,0,1
